src_ip,dst_ip,src_port,dst_port,protocol,packet_size,timestamp
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.132234
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.132355
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.132648
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.132702
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.132786
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.132786
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.132827
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.133159
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.133238
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.133358
45.13.104.185,10.52.21.225,9001,60901,TCP,54,1773570575.133358
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.133358
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.133419
152.53.246.111,10.52.21.225,9001,27546,TCP,16854,1773570575.133499
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.133559
152.53.246.111,10.52.21.225,9001,27546,TCP,14054,1773570575.133674
45.13.104.185,10.52.21.225,9001,60901,TCP,11254,1773570575.133674
10.52.21.225,152.53.246.111,27546,9001,TCP,590,1773570575.133770
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.133827
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.133925
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.133925
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.133925
10.52.21.225,152.53.246.111,27546,9001,TCP,66,1773570575.133964
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.134005
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.135388
152.53.246.111,10.52.21.225,9001,27546,TCP,4254,1773570575.135388
10.52.21.225,152.53.246.111,27546,9001,TCP,66,1773570575.135477
10.52.21.225,152.53.246.111,27546,9001,TCP,66,1773570575.135596
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.135691
152.53.246.111,10.52.21.225,9001,27546,TCP,4254,1773570575.135691
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.135748
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.135810
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.139714
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.139714
152.53.246.111,10.52.21.225,9001,27546,TCP,2854,1773570575.139714
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.139819
152.53.246.111,10.52.21.225,9001,27546,TCP,7054,1773570575.139912
45.13.104.185,10.52.21.225,9001,60901,TCP,5654,1773570575.139912
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.139949
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.139976
45.13.104.185,10.52.21.225,9001,60901,TCP,4254,1773570575.140551
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.140620
10.52.21.225,152.53.246.111,27546,9001,TCP,1454,1773570575.140652
10.52.21.225,152.53.246.111,27546,9001,TCP,218,1773570575.140652
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.140707
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.140727
10.52.21.225,23.61.112.7,60900,443,TCP,55,1773570575.140781
45.13.104.185,10.52.21.225,9001,60901,TCP,2854,1773570575.141363
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570575.141419
45.13.104.185,10.52.21.225,9001,60901,TCP,2854,1773570575.141510
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.141537
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.141588
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.141606
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.141961
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.141961
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.142055
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.142141
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.142213
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.142250
45.13.104.185,10.52.21.225,9001,60901,TCP,2854,1773570575.142638
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570575.142699
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.142778
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.142807
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.143544
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.143617
45.13.104.185,10.52.21.225,9001,60901,TCP,4254,1773570575.143718
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.143792
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.143863
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.143888
45.13.104.185,10.52.21.225,9001,60901,TCP,2854,1773570575.144272
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.144345
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.144526
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.144610
45.13.104.185,10.52.21.225,9001,60901,TCP,2854,1773570575.146984
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570575.147074
45.13.104.185,10.52.21.225,9001,60901,TCP,7054,1773570575.147615
152.53.246.111,10.52.21.225,9001,27546,TCP,4254,1773570575.147615
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.147722
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.147767
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.147978
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.148030
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.148134
10.52.21.225,152.53.246.111,27546,9001,TCP,590,1773570575.148167
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.148371
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.148403
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.148450
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.148469
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.148726
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.148760
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.148819
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.148838
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.149172
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.149217
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.149281
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.149299
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.149417
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570575.149470
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.149625
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.149689
45.13.104.185,10.52.21.225,9001,60901,TCP,2854,1773570575.150219
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.150289
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.150350
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.150368
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.150501
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.150551
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.150752
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.150791
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.163826
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.163897
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.164102
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.164125
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.164164
10.52.21.225,152.53.246.111,27546,9001,TCP,66,1773570575.164214
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.164504
10.52.21.225,152.53.246.111,27546,9001,TCP,66,1773570575.164548
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.165028
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.165028
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.165071
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.165141
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.165177
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.165186
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.165296
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.165383
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.165481
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.165509
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.165615
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.165643
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.165759
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.165805
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.165939
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.165968
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.166283
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.166332
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.166551
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.166597
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.166754
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.166784
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.166897
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570575.166977
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.167080
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.167117
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.167174
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.167209
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.167556
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.167595
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.167651
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.167667
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.168034
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570575.168061
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.168119
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.168129
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.168213
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.168282
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.168552
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.168606
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.168735
152.53.246.111,10.52.21.225,9001,27546,TCP,4254,1773570575.168735
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.168828
10.52.21.225,152.53.246.111,27546,9001,TCP,590,1773570575.168888
45.13.104.185,10.52.21.225,9001,60901,TCP,26654,1773570575.168984
45.13.104.185,10.52.21.225,9001,60901,TCP,54,1773570575.168984
45.13.104.185,10.52.21.225,9001,60901,TCP,4254,1773570575.168984
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.169094
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.169826
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570575.169905
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.170122
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.170172
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.170224
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.170239
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.170368
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.170411
45.13.104.185,10.52.21.225,9001,60901,TCP,2854,1773570575.170842
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.170890
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.171093
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.171136
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.171207
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.171239
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.171530
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570575.171579
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.171789
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.171828
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.171961
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.171993
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.172026
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.172037
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.172462
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.172512
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.172585
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.172608
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.172824
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.172869
45.13.104.185,10.52.21.225,9001,60901,TCP,2854,1773570575.173171
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570575.173227
45.13.104.185,10.52.21.225,9001,60901,TCP,5654,1773570575.174084
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.174166
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.174262
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.174289
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.174643
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570575.174690
45.13.104.185,10.52.21.225,9001,60901,TCP,2854,1773570575.174756
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.174787
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.175264
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.175322
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.175389
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.175413
45.13.104.185,10.52.21.225,9001,60901,TCP,2854,1773570575.175912
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.175976
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.176282
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.176331
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.176395
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.176411
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.176434
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.176447
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.176699
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.176763
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.176925
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570575.176995
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.177087
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.177104
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.177306
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.177333
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.177659
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.177682
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.177746
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.177797
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.177934
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.177962
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.178119
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.178207
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.178353
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.178410
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.178525
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.178576
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.178798
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.178823
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.178941
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.178966
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.179066
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.179110
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.179274
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570575.179298
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.179554
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.179577
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.179679
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.179688
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.180041
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.180066
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.180257
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.180290
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.180678
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.180702
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.180926
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.180948
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.181201
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.181246
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.181293
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.181305
45.13.104.185,10.52.21.225,9001,60901,TCP,2854,1773570575.181710
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.181737
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.181956
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.181989
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.182129
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570575.182159
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.182279
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.182310
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.182493
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.182516
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.182653
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.182663
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.182850
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.182872
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.183073
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.183097
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.183359
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.183382
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.183484
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.183498
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.183685
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.183728
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.183936
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.183992
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.184162
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.184186
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.184380
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570575.184449
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.184594
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.184627
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.184719
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.184745
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.184921
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.184944
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.185162
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.185181
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.185361
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.185380
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.185591
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.185610
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.186192
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.186211
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.186288
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.186319
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.186560
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.186583
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.186859
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.186881
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.186942
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.186952
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.187148
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.187178
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.187330
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570575.187347
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.187545
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.187573
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.187756
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.187784
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.187939
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.187960
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.188111
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.188132
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.188681
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570575.188707
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.188753
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.188764
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.188828
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.188860
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.188973
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.189004
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.189146
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.189165
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.189393
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.189413
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.189556
10.52.21.225,152.53.246.111,27546,9001,TCP,590,1773570575.189585
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.189821
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.189843
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.190034
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.190046
152.53.246.111,10.52.21.225,9001,27546,TCP,54,1773570575.190063
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.190237
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.190254
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.190525
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.190553
152.53.246.111,10.52.21.225,9001,27546,TCP,280,1773570575.190591
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.190641
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.190659
45.13.104.185,10.52.21.225,9001,60901,TCP,2854,1773570575.191185
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.191211
45.13.104.185,10.52.21.225,9001,60901,TCP,4254,1773570575.199348
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.199403
45.13.104.185,10.52.21.225,9001,60901,TCP,4254,1773570575.199994
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.200030
45.13.104.185,10.52.21.225,9001,60901,TCP,798,1773570575.200091
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.200304
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.200325
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.200444
152.53.246.111,10.52.21.225,9001,27546,TCP,54,1773570575.200444
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.200461
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.200663
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.200688
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.200854
23.61.112.7,10.52.21.225,443,60900,TCP,66,1773570575.200854
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.200871
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.201089
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.201112
152.53.246.111,10.52.21.225,9001,27546,TCP,2854,1773570575.201375
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.201427
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.201630
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.201651
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.201796
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.201831
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.203910
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.203929
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.431629
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.431629
45.13.104.185,10.52.21.225,9001,60901,TCP,4254,1773570575.431629
10.52.21.225,45.13.104.185,60901,9001,TCP,1104,1773570575.431753
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570575.431874
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570575.432319
45.13.104.185,10.52.21.225,9001,60901,TCP,5654,1773570575.432490
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570575.432577
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570575.432678
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570575.432719
